_id,location_id,m1e_covid_cases,m1e_covid_deaths,m1e_covid_tests,county_name
172,18003,12,0,33,Allen
173,18003,8,1,25,Allen
174,18003,12,4,310,Allen
175,18003,12,1,163,Allen
176,18003,45,1,200,Allen
177,18003,45,1,198,Allen
178,18003,22,3,221,Allen
179,18003,8,1,44,Allen
180,18003,25,3,43,Allen
181,18003,11,3,257,Allen
182,18003,5,5,187,Allen
183,18003,43,4,263,Allen
184,18003,12,1,151,Allen
185,18003,27,2,266,Allen
186,18003,11,3,98,Allen
187,18003,47,1,130,Allen
188,18003,15,4,151,Allen
189,18003,26,3,176,Allen
190,18003,32,1,169,Allen
191,18003,27,1,376,Allen
192,18003,15,2,480,Allen
193,18003,18,0,154,Allen
194,18003,45,1,59,Allen
195,18003,31,1,136,Allen
196,18003,23,2,129,Allen
197,18003,26,0,185,Allen
198,18003,32,1,494,Allen
199,18003,19,0,499,Allen
200,18003,15,1,108,Allen
201,18003,16,0,55,Allen
202,18003,30,0,191,Allen
203,18003,11,2,158,Allen
204,18003,23,0,337,Allen
205,18003,55,0,821,Allen
206,18003,36,1,781,Allen
207,18003,14,0,108,Allen
208,18003,35,3,113,Allen
209,18003,16,0,335,Allen
210,18003,44,0,249,Allen
211,18003,33,0,282,Allen
212,18003,52,1,648,Allen
213,18003,21,0,517,Allen
214,18003,28,1,147,Allen
215,18003,41,1,118,Allen
216,18003,33,1,75,Allen
217,18003,37,0,440,Allen
218,18003,58,0,436,Allen
219,18003,31,3,578,Allen
220,18003,98,2,597,Allen
221,18003,18,1,123,Allen
222,18003,50,0,72,Allen
223,18003,49,0,455,Allen
224,18003,48,2,359,Allen
225,18003,42,1,521,Allen
226,18003,60,0,501,Allen
227,18003,43,1,486,Allen
228,18003,34,1,167,Allen
229,18003,15,0,121,Allen
230,18003,39,2,807,Allen
231,18003,62,2,433,Allen
232,18003,46,0,429,Allen
233,18003,49,1,602,Allen
234,18003,44,1,595,Allen
235,18003,36,2,285,Allen
236,18003,26,3,115,Allen
237,18003,40,5,564,Allen
238,18003,17,0,613,Allen
239,18003,49,2,602,Allen
240,18003,25,3,678,Allen
241,18003,47,2,535,Allen
242,18003,47,0,159,Allen
243,18003,17,2,79,Allen
244,18003,15,5,521,Allen
245,18003,29,0,540,Allen
246,18003,40,2,589,Allen
247,18003,40,2,545,Allen
248,18003,32,1,516,Allen
249,18003,22,4,152,Allen
250,18003,26,0,91,Allen
251,18003,29,2,371,Allen
252,18003,29,3,436,Allen
253,18003,14,1,305,Allen
254,18003,22,0,374,Allen
255,18003,19,0,271,Allen
256,18003,26,1,43,Allen
257,18003,32,2,122,Allen
258,18003,15,1,247,Allen
259,18003,21,0,40,Allen
260,18003,37,0,9,Allen
261,18005,0,0,0,Bartholomew
262,18005,0,0,0,Bartholomew
263,18005,0,0,0,Bartholomew
264,18005,0,0,0,Bartholomew
265,18005,0,0,0,Bartholomew
266,18005,0,0,0,Bartholomew
267,18005,0,0,0,Bartholomew
268,18005,0,0,0,Bartholomew
269,18005,0,0,0,Bartholomew
270,18005,0,0,0,Bartholomew
271,18005,0,0,0,Bartholomew
272,18005,0,0,0,Bartholomew
273,18005,0,0,1,Bartholomew
274,18005,0,0,2,Bartholomew
275,18005,1,0,0,Bartholomew
276,18005,0,0,8,Bartholomew
277,18005,0,0,5,Bartholomew
278,18005,0,0,4,Bartholomew
279,18005,0,0,5,Bartholomew
280,18005,0,0,6,Bartholomew
281,18005,3,0,3,Bartholomew
282,18005,0,0,0,Bartholomew
283,18005,0,0,8,Bartholomew
284,18005,0,0,6,Bartholomew
285,18005,1,0,5,Bartholomew
286,18005,0,0,13,Bartholomew
287,18005,1,0,16,Bartholomew
288,18005,3,0,8,Bartholomew
289,18005,0,0,11,Bartholomew
290,18005,3,0,15,Bartholomew
291,18005,0,0,12,Bartholomew
292,18005,3,0,7,Bartholomew
293,18005,8,0,18,Bartholomew
294,18005,22,2,13,Bartholomew
295,18005,8,0,15,Bartholomew
296,18005,1,0,9,Bartholomew
297,18005,1,2,21,Bartholomew
298,18005,11,0,23,Bartholomew
299,18005,17,0,15,Bartholomew
300,18005,0,0,11,Bartholomew
301,18005,25,0,26,Bartholomew
302,18005,1,0,18,Bartholomew
303,18005,1,0,7,Bartholomew
304,18005,0,0,35,Bartholomew
305,18005,4,1,26,Bartholomew
306,18005,2,0,46,Bartholomew
307,18005,12,1,31,Bartholomew
308,18005,2,1,32,Bartholomew
309,18005,5,0,20,Bartholomew
310,18005,4,0,10,Bartholomew
311,18005,0,0,45,Bartholomew
312,18005,7,1,52,Bartholomew
313,18005,17,0,39,Bartholomew
314,18005,12,1,68,Bartholomew
315,18005,23,1,68,Bartholomew
316,18005,9,0,64,Bartholomew
317,18005,27,0,79,Bartholomew
318,18005,4,1,83,Bartholomew
319,18005,3,1,74,Bartholomew
320,18005,9,0,56,Bartholomew
321,18005,10,1,64,Bartholomew
322,18005,5,1,70,Bartholomew
323,18005,2,0,100,Bartholomew
324,18005,0,2,68,Bartholomew
325,18005,31,3,82,Bartholomew
326,18005,16,1,89,Bartholomew
327,18005,3,2,119,Bartholomew
328,18005,15,2,104,Bartholomew
329,18005,10,2,87,Bartholomew
330,18005,4,1,58,Bartholomew
331,18005,10,2,20,Bartholomew
332,18005,11,1,172,Bartholomew
333,18005,4,0,141,Bartholomew
334,18005,11,2,133,Bartholomew
335,18005,12,1,113,Bartholomew
336,18005,13,2,97,Bartholomew
337,18005,12,0,58,Bartholomew
338,18005,11,0,26,Bartholomew
339,18005,9,0,127,Bartholomew
340,18005,9,0,138,Bartholomew
341,18005,4,0,121,Bartholomew
342,18005,4,0,101,Bartholomew
343,18005,12,0,89,Bartholomew
344,18005,8,0,30,Bartholomew
345,18005,6,0,21,Bartholomew
346,18005,1,0,50,Bartholomew
347,18005,5,1,135,Bartholomew
348,18005,3,0,116,Bartholomew
349,18005,9,0,81,Bartholomew
350,18005,8,0,97,Bartholomew
351,18005,3,1,55,Bartholomew
352,18005,5,0,29,Bartholomew
353,18005,4,1,137,Bartholomew
354,18005,1,0,97,Bartholomew
355,18005,4,1,95,Bartholomew
356,18005,5,1,90,Bartholomew
357,18005,1,0,85,Bartholomew
358,18005,2,0,90,Bartholomew
359,18005,2,0,25,Bartholomew
360,18005,2,0,119,Bartholomew
361,18005,1,0,91,Bartholomew
362,18005,2,1,96,Bartholomew
363,18005,4,0,94,Bartholomew
364,18005,2,0,80,Bartholomew
365,18005,3,1,64,Bartholomew
366,18005,2,0,24,Bartholomew
367,18005,4,0,135,Bartholomew
368,18005,3,0,132,Bartholomew
369,18005,2,0,102,Bartholomew
370,18005,4,1,118,Bartholomew
371,18005,0,0,69,Bartholomew
372,18005,2,0,50,Bartholomew
373,18005,0,0,25,Bartholomew
374,18005,2,0,111,Bartholomew
375,18005,0,0,116,Bartholomew
376,18005,4,0,138,Bartholomew
377,18005,4,0,90,Bartholomew
378,18005,1,1,103,Bartholomew
379,18005,1,0,63,Bartholomew
380,18005,1,0,18,Bartholomew
381,18005,0,1,123,Bartholomew
382,18005,0,0,99,Bartholomew
383,18005,2,0,99,Bartholomew
384,18005,3,0,78,Bartholomew
385,18005,0,0,58,Bartholomew
386,18005,4,0,37,Bartholomew
387,18005,1,0,5,Bartholomew
388,18005,1,0,27,Bartholomew
389,18005,2,0,10,Bartholomew
390,18005,0,0,0,Bartholomew
391,18007,0,0,0,Benton
392,18007,0,0,0,Benton
393,18007,0,0,0,Benton
394,18007,0,0,0,Benton
395,18007,0,0,0,Benton
396,18007,0,0,0,Benton
397,18007,0,0,0,Benton
398,18007,0,0,0,Benton
399,18007,0,0,0,Benton
400,18007,0,0,0,Benton
401,18007,0,0,0,Benton
402,18007,0,0,2,Benton
403,18007,0,0,1,Benton
404,18007,0,0,0,Benton
405,18007,0,0,0,Benton
406,18007,0,0,2,Benton
407,18007,0,0,0,Benton
408,18007,0,0,1,Benton
409,18007,0,0,1,Benton
410,18007,0,0,1,Benton
411,18007,0,0,1,Benton
412,18007,0,0,1,Benton
413,18007,0,0,3,Benton
414,18007,0,0,0,Benton
415,18007,0,0,1,Benton
416,18007,0,0,1,Benton
417,18007,0,0,2,Benton
418,18007,0,0,0,Benton
419,18007,0,0,4,Benton
420,18007,0,0,1,Benton
421,18007,0,0,4,Benton
422,18007,0,0,3,Benton
423,18007,0,0,5,Benton
424,18007,0,0,2,Benton
425,18007,0,0,0,Benton
426,18007,0,0,1,Benton
427,18007,0,0,1,Benton
428,18007,0,0,3,Benton
429,18007,0,0,3,Benton
430,18007,0,0,4,Benton
431,18007,0,0,7,Benton
432,18007,2,0,1,Benton
433,18007,0,0,0,Benton
434,18007,0,0,0,Benton
435,18007,1,0,4,Benton
436,18007,1,0,2,Benton
437,18007,0,0,1,Benton
438,18007,0,0,3,Benton
439,18007,0,0,1,Benton
440,18007,0,0,1,Benton
441,18007,0,0,5,Benton
442,18007,0,0,0,Benton
443,18007,0,0,4,Benton
444,18007,1,0,1,Benton
445,18007,1,0,1,Benton
446,18007,0,0,2,Benton
447,18007,0,0,6,Benton
448,18007,1,0,4,Benton
449,18007,1,0,2,Benton
450,18007,0,0,7,Benton
451,18007,0,0,6,Benton
452,18007,1,0,19,Benton
453,18007,1,0,4,Benton
454,18007,0,0,3,Benton
455,18007,0,0,12,Benton
456,18007,0,0,5,Benton
457,18007,2,0,9,Benton
458,18007,0,0,6,Benton
459,18007,0,0,5,Benton
460,18007,0,0,3,Benton
461,18007,1,0,0,Benton
462,18007,3,0,7,Benton
463,18007,1,0,10,Benton
464,18007,0,0,10,Benton
465,18007,4,0,7,Benton
466,18007,0,0,13,Benton
467,18007,0,0,5,Benton
468,18007,0,0,0,Benton
469,18007,2,0,12,Benton
470,18007,1,0,9,Benton
471,18007,0,0,8,Benton
472,18007,0,0,8,Benton
473,18007,0,0,14,Benton
474,18007,0,0,0,Benton
475,18007,1,0,1,Benton
476,18007,0,0,6,Benton
477,18007,0,0,10,Benton
478,18007,1,0,9,Benton
479,18007,4,0,1,Benton
480,18007,0,0,10,Benton
481,18007,0,0,6,Benton
482,18007,1,0,0,Benton
483,18007,1,0,16,Benton
484,18007,0,0,5,Benton
485,18007,0,0,9,Benton
486,18007,0,0,3,Benton
487,18007,0,0,9,Benton
488,18007,0,0,4,Benton
489,18007,1,0,1,Benton
490,18007,0,0,13,Benton
491,18007,0,0,4,Benton
492,18007,4,0,11,Benton
493,18007,0,0,9,Benton
494,18007,0,0,40,Benton
495,18007,0,0,11,Benton
496,18007,0,0,3,Benton
497,18007,1,0,12,Benton
498,18007,0,0,9,Benton
499,18007,0,0,9,Benton
500,18007,0,0,12,Benton
501,18007,1,0,13,Benton
502,18007,2,0,4,Benton
503,18007,2,0,2,Benton
504,18007,1,0,12,Benton
505,18007,0,0,9,Benton
506,18007,0,0,4,Benton
507,18007,0,0,7,Benton
508,18007,0,0,8,Benton
509,18007,2,0,3,Benton
510,18007,0,0,2,Benton
511,18007,1,0,9,Benton
512,18007,1,0,6,Benton
513,18007,0,0,7,Benton
514,18007,0,0,15,Benton
515,18007,0,0,5,Benton
516,18007,0,0,4,Benton
517,18007,0,0,3,Benton
518,18007,0,0,10,Benton
519,18007,0,0,0,Benton
520,18007,0,0,0,Benton
521,18009,0,0,0,Blackford
522,18009,0,0,0,Blackford
523,18009,0,0,0,Blackford
524,18009,0,0,0,Blackford
525,18009,0,0,0,Blackford
526,18009,0,0,0,Blackford
527,18009,0,0,0,Blackford
528,18009,0,0,0,Blackford
529,18009,0,0,0,Blackford
530,18009,0,0,0,Blackford
531,18009,0,0,0,Blackford
532,18009,0,0,0,Blackford
533,18009,0,0,1,Blackford
534,18009,0,0,0,Blackford
535,18009,0,0,0,Blackford
536,18009,0,0,0,Blackford
537,18009,0,0,1,Blackford
538,18009,0,0,1,Blackford
539,18009,0,0,4,Blackford
540,18009,0,0,0,Blackford
541,18009,0,0,0,Blackford
542,18009,0,0,0,Blackford
543,18009,0,0,2,Blackford
544,18009,0,0,3,Blackford
545,18009,0,0,1,Blackford
546,18009,0,0,3,Blackford
547,18009,0,0,4,Blackford
548,18009,0,0,1,Blackford
549,18009,0,0,1,Blackford
550,18009,0,0,1,Blackford
551,18009,0,0,3,Blackford
552,18009,1,0,8,Blackford
553,18009,0,0,2,Blackford
554,18009,1,0,2,Blackford
555,18009,1,0,2,Blackford
556,18009,1,0,1,Blackford
557,18009,0,0,1,Blackford
558,18009,0,0,7,Blackford
559,18009,0,0,4,Blackford
560,18009,0,0,2,Blackford
561,18009,1,0,9,Blackford
562,18009,0,0,2,Blackford
563,18009,0,0,1,Blackford
564,18009,1,0,2,Blackford
565,18009,0,1,3,Blackford
566,18009,0,0,3,Blackford
567,18009,0,0,5,Blackford
568,18009,0,0,3,Blackford
569,18009,0,0,3,Blackford
570,18009,0,0,0,Blackford
571,18009,0,0,3,Blackford
572,18009,0,0,13,Blackford
573,18009,0,0,2,Blackford
574,18009,1,0,1,Blackford
575,18009,0,0,2,Blackford
576,18009,0,0,5,Blackford
577,18009,0,0,1,Blackford
578,18009,0,0,4,Blackford
579,18009,1,0,7,Blackford
580,18009,0,0,11,Blackford
581,18009,0,0,7,Blackford
582,18009,1,0,10,Blackford
583,18009,0,0,10,Blackford
584,18009,0,0,2,Blackford
585,18009,1,0,11,Blackford
586,18009,2,0,11,Blackford
587,18009,0,0,11,Blackford
588,18009,1,0,12,Blackford
589,18009,0,0,7,Blackford
590,18009,1,0,7,Blackford
591,18009,0,0,2,Blackford
592,18009,0,0,15,Blackford
593,18009,0,0,21,Blackford
594,18009,0,0,7,Blackford
595,18009,0,0,13,Blackford
596,18009,0,0,16,Blackford
597,18009,0,0,12,Blackford
598,18009,0,0,1,Blackford
599,18009,2,0,15,Blackford
600,18009,0,0,11,Blackford
601,18009,0,0,9,Blackford
602,18009,1,0,8,Blackford
603,18009,1,0,9,Blackford
604,18009,1,0,7,Blackford
605,18009,0,0,0,Blackford
606,18009,1,1,2,Blackford
607,18009,0,0,21,Blackford
608,18009,2,0,4,Blackford
609,18009,2,0,4,Blackford
610,18009,0,0,13,Blackford
611,18009,0,0,10,Blackford
612,18009,1,0,2,Blackford
613,18009,1,0,9,Blackford
614,18009,0,0,12,Blackford
615,18009,0,0,5,Blackford
616,18009,1,0,14,Blackford
617,18009,1,0,15,Blackford
618,18009,0,0,10,Blackford
619,18009,1,0,5,Blackford
620,18009,0,0,19,Blackford
621,18009,0,0,9,Blackford
622,18009,0,0,14,Blackford
623,18009,0,0,27,Blackford
624,18009,0,0,21,Blackford
625,18009,0,0,5,Blackford
626,18009,0,0,0,Blackford
627,18009,0,0,29,Blackford
628,18009,2,0,12,Blackford
629,18009,1,0,40,Blackford
630,18009,0,0,32,Blackford
631,18009,0,0,20,Blackford
632,18009,0,0,6,Blackford
633,18009,0,0,10,Blackford
634,18009,1,0,17,Blackford
635,18009,0,0,27,Blackford
636,18009,0,0,13,Blackford
637,18009,2,0,9,Blackford
638,18009,0,0,20,Blackford
639,18009,0,0,6,Blackford
640,18009,0,0,0,Blackford
641,18009,0,0,14,Blackford
642,18009,2,0,16,Blackford
643,18009,0,0,9,Blackford
644,18009,0,0,9,Blackford
645,18009,0,0,10,Blackford
646,18009,0,0,7,Blackford
647,18009,0,0,4,Blackford
648,18009,2,0,12,Blackford
649,18009,0,0,1,Blackford
650,18009,0,0,0,Blackford
651,18011,0,0,0,Boone
652,18011,0,0,1,Boone
653,18011,0,0,0,Boone
654,18011,0,0,0,Boone
655,18011,0,0,0,Boone
656,18011,0,0,0,Boone
657,18011,0,0,0,Boone
658,18011,0,0,0,Boone
659,18011,0,0,1,Boone
660,18011,1,0,1,Boone
661,18011,0,0,1,Boone
662,18011,0,0,1,Boone
663,18011,0,0,1,Boone
664,18011,0,0,0,Boone
665,18011,0,0,0,Boone
666,18011,0,0,1,Boone
667,18011,0,0,3,Boone
668,18011,0,0,6,Boone
669,18011,0,0,8,Boone
670,18011,0,0,16,Boone
671,18011,1,0,6,Boone
672,18011,0,0,5,Boone
673,18011,0,0,13,Boone
674,18011,1,0,24,Boone
675,18011,3,0,31,Boone
676,18011,0,0,45,Boone
677,18011,1,0,32,Boone
678,18011,4,0,24,Boone
679,18011,7,0,19,Boone
680,18011,2,0,16,Boone
681,18011,7,0,34,Boone
682,18011,3,1,31,Boone
683,18011,8,0,30,Boone
684,18011,10,0,22,Boone
685,18011,7,0,18,Boone
686,18011,7,0,12,Boone
687,18011,9,0,18,Boone
688,18011,3,1,34,Boone
689,18011,7,1,35,Boone
690,18011,6,1,30,Boone
691,18011,13,1,30,Boone
692,18011,5,0,31,Boone
693,18011,0,0,3,Boone
694,18011,21,0,24,Boone
695,18011,6,5,31,Boone
696,18011,6,3,30,Boone
697,18011,10,2,143,Boone
698,18011,4,1,197,Boone
699,18011,1,0,21,Boone
700,18011,2,1,9,Boone
701,18011,3,1,30,Boone
702,18011,8,1,60,Boone
703,18011,6,1,42,Boone
704,18011,5,2,21,Boone
705,18011,4,1,21,Boone
706,18011,0,0,17,Boone
707,18011,1,0,10,Boone
708,18011,1,0,30,Boone
709,18011,0,0,48,Boone
710,18011,2,1,57,Boone
711,18011,2,0,45,Boone
712,18011,10,0,38,Boone
713,18011,1,2,21,Boone
714,18011,1,0,7,Boone
715,18011,6,1,44,Boone
716,18011,1,2,44,Boone
717,18011,4,1,35,Boone
718,18011,3,0,47,Boone
719,18011,7,1,87,Boone
720,18011,3,0,30,Boone
721,18011,4,0,5,Boone
722,18011,8,0,65,Boone
723,18011,0,1,165,Boone
724,18011,14,0,90,Boone
725,18011,2,0,69,Boone
726,18011,4,0,75,Boone
727,18011,2,0,17,Boone
728,18011,2,2,12,Boone
729,18011,1,1,78,Boone
730,18011,1,0,98,Boone
731,18011,12,0,47,Boone
732,18011,3,0,78,Boone
733,18011,1,0,77,Boone
734,18011,2,0,21,Boone
735,18011,2,0,12,Boone
736,18011,7,0,16,Boone
737,18011,5,0,92,Boone
738,18011,6,0,46,Boone
739,18011,6,0,56,Boone
740,18011,7,0,86,Boone
741,18011,0,0,26,Boone
742,18011,0,0,14,Boone
743,18011,1,0,96,Boone
744,18011,2,0,47,Boone
745,18011,6,1,82,Boone
746,18011,1,0,56,Boone
747,18011,4,0,91,Boone
748,18011,3,0,35,Boone
749,18011,1,0,13,Boone
750,18011,6,0,132,Boone
751,18011,2,0,111,Boone
752,18011,9,0,83,Boone
753,18011,10,1,91,Boone
754,18011,1,0,71,Boone
755,18011,3,0,31,Boone
756,18011,6,1,13,Boone
757,18011,4,0,107,Boone
758,18011,2,1,90,Boone
759,18011,5,1,81,Boone
760,18011,1,0,72,Boone
761,18011,8,0,82,Boone
762,18011,2,0,42,Boone
763,18011,3,1,22,Boone
764,18011,3,0,95,Boone
765,18011,4,0,58,Boone
766,18011,2,0,54,Boone
767,18011,5,0,93,Boone
768,18011,3,1,76,Boone
769,18011,2,0,32,Boone
770,18011,4,0,49,Boone
771,18011,4,0,145,Boone
772,18011,1,0,96,Boone
773,18011,7,1,71,Boone
774,18011,7,0,87,Boone
775,18011,3,0,52,Boone
776,18011,5,0,18,Boone
777,18011,2,0,10,Boone
778,18011,4,0,77,Boone
779,18011,5,1,37,Boone
780,18011,6,0,0,Boone
781,18013,0,0,0,Brown
782,18013,0,0,0,Brown
783,18013,0,0,0,Brown
784,18013,0,0,0,Brown
785,18013,0,0,0,Brown
786,18013,0,0,0,Brown
787,18013,0,0,0,Brown
788,18013,0,0,0,Brown
789,18013,0,0,0,Brown
790,18013,0,0,0,Brown
791,18013,0,0,0,Brown
792,18013,0,0,0,Brown
793,18013,0,0,0,Brown
794,18013,0,0,1,Brown
795,18013,0,0,0,Brown
796,18013,0,0,0,Brown
797,18013,0,0,0,Brown
798,18013,0,0,1,Brown
799,18013,0,0,0,Brown
800,18013,0,0,2,Brown
801,18013,1,0,0,Brown
802,18013,0,0,0,Brown
803,18013,0,0,1,Brown
804,18013,0,0,2,Brown
805,18013,1,0,2,Brown
806,18013,1,0,2,Brown
807,18013,0,0,1,Brown
808,18013,0,0,0,Brown
809,18013,0,0,0,Brown
810,18013,0,0,1,Brown
811,18013,0,0,2,Brown
812,18013,0,0,4,Brown
813,18013,0,0,0,Brown
814,18013,1,0,2,Brown
815,18013,4,0,2,Brown
816,18013,0,1,0,Brown
817,18013,1,0,3,Brown
818,18013,0,0,5,Brown
819,18013,0,0,3,Brown
820,18013,0,0,4,Brown
821,18013,4,0,1,Brown
822,18013,0,0,1,Brown
823,18013,0,0,0,Brown
824,18013,0,0,2,Brown
825,18013,0,0,2,Brown
826,18013,1,0,5,Brown
827,18013,0,0,3,Brown
828,18013,0,0,0,Brown
829,18013,0,0,2,Brown
830,18013,0,0,2,Brown
831,18013,0,0,2,Brown
832,18013,0,0,2,Brown
833,18013,1,0,4,Brown
834,18013,0,0,3,Brown
835,18013,0,0,2,Brown
836,18013,0,0,3,Brown
837,18013,0,0,4,Brown
838,18013,0,0,8,Brown
839,18013,0,0,6,Brown
840,18013,1,0,3,Brown
841,18013,0,0,5,Brown
842,18013,1,0,9,Brown
843,18013,1,0,5,Brown
844,18013,0,0,1,Brown
845,18013,1,0,8,Brown
846,18013,5,0,8,Brown
847,18013,1,0,6,Brown
848,18013,0,0,8,Brown
849,18013,0,0,3,Brown
850,18013,2,0,3,Brown
851,18013,1,0,2,Brown
852,18013,0,0,17,Brown
853,18013,0,0,5,Brown
854,18013,1,0,3,Brown
855,18013,0,0,5,Brown
856,18013,1,0,10,Brown
857,18013,1,0,5,Brown
858,18013,0,0,3,Brown
859,18013,0,0,7,Brown
860,18013,0,0,10,Brown
861,18013,1,0,7,Brown
862,18013,1,0,2,Brown
863,18013,0,0,6,Brown
864,18013,0,0,2,Brown
865,18013,0,0,4,Brown
866,18013,0,0,2,Brown
867,18013,0,0,8,Brown
868,18013,0,0,8,Brown
869,18013,0,0,10,Brown
870,18013,0,0,7,Brown
871,18013,0,0,3,Brown
872,18013,0,0,1,Brown
873,18013,0,0,10,Brown
874,18013,0,0,9,Brown
875,18013,0,0,15,Brown
876,18013,1,0,9,Brown
877,18013,0,0,5,Brown
878,18013,1,0,9,Brown
879,18013,0,0,4,Brown
880,18013,0,0,19,Brown
881,18013,0,0,2,Brown
882,18013,1,0,6,Brown
883,18013,0,0,12,Brown
884,18013,0,0,15,Brown
885,18013,0,0,34,Brown
886,18013,0,0,3,Brown
887,18013,0,0,10,Brown
888,18013,0,0,8,Brown
889,18013,1,0,14,Brown
890,18013,0,0,13,Brown
891,18013,0,0,8,Brown
892,18013,0,0,3,Brown
893,18013,0,0,0,Brown
894,18013,0,0,12,Brown
895,18013,0,0,19,Brown
896,18013,0,0,8,Brown
897,18013,0,0,5,Brown
898,18013,0,0,7,Brown
899,18013,1,0,7,Brown
900,18013,0,0,2,Brown
901,18013,0,0,6,Brown
902,18013,0,0,13,Brown
903,18013,0,0,8,Brown
904,18013,1,0,4,Brown
905,18013,1,0,2,Brown
906,18013,2,0,3,Brown
907,18013,0,0,3,Brown
908,18013,0,0,7,Brown
909,18013,0,0,0,Brown
910,18013,0,0,0,Brown
911,18015,0,0,0,Carroll
912,18015,0,0,0,Carroll
913,18015,0,0,0,Carroll
914,18015,0,0,0,Carroll
915,18015,0,0,0,Carroll
916,18015,0,0,0,Carroll
917,18015,0,0,0,Carroll
918,18015,0,0,0,Carroll
919,18015,0,0,0,Carroll
920,18015,0,0,0,Carroll
921,18015,0,0,0,Carroll
922,18015,0,0,0,Carroll
923,18015,0,0,0,Carroll
924,18015,0,0,0,Carroll
925,18015,0,0,0,Carroll
926,18015,0,0,1,Carroll
927,18015,0,0,0,Carroll
928,18015,0,0,1,Carroll
929,18015,0,0,1,Carroll
930,18015,0,0,0,Carroll
931,18015,0,0,0,Carroll
932,18015,0,0,2,Carroll
933,18015,0,0,1,Carroll
934,18015,0,0,4,Carroll
935,18015,0,0,2,Carroll
936,18015,1,0,4,Carroll
937,18015,0,0,2,Carroll
938,18015,0,0,4,Carroll
939,18015,1,0,2,Carroll
940,18015,0,0,3,Carroll
941,18015,0,0,4,Carroll
942,18015,0,0,4,Carroll
943,18015,0,0,5,Carroll
944,18015,1,0,5,Carroll
945,18015,0,0,2,Carroll
946,18015,0,0,1,Carroll
947,18015,0,0,4,Carroll
948,18015,0,0,4,Carroll
949,18015,0,0,7,Carroll
950,18015,1,0,3,Carroll
951,18015,1,1,7,Carroll
952,18015,0,0,3,Carroll
953,18015,0,0,2,Carroll
954,18015,1,0,5,Carroll
955,18015,0,0,7,Carroll
956,18015,0,0,9,Carroll
957,18015,0,0,7,Carroll
958,18015,0,0,5,Carroll
959,18015,0,0,1,Carroll
960,18015,1,0,1,Carroll
961,18015,0,0,8,Carroll
962,18015,0,0,10,Carroll
963,18015,0,0,2,Carroll
964,18015,1,0,23,Carroll
965,18015,1,0,11,Carroll
966,18015,5,0,4,Carroll
967,18015,5,0,3,Carroll
968,18015,1,0,19,Carroll
969,18015,1,0,26,Carroll
970,18015,2,0,14,Carroll
971,18015,1,0,151,Carroll
972,18015,2,0,229,Carroll
973,18015,18,0,4,Carroll
974,18015,16,0,6,Carroll
975,18015,5,0,16,Carroll
976,18015,0,0,17,Carroll
977,18015,1,1,31,Carroll
978,18015,3,0,36,Carroll
979,18015,2,0,9,Carroll
980,18015,0,0,10,Carroll
981,18015,1,0,4,Carroll
982,18015,0,0,25,Carroll
983,18015,2,0,14,Carroll
984,18015,0,0,14,Carroll
985,18015,2,0,14,Carroll
986,18015,1,0,23,Carroll
987,18015,1,0,8,Carroll
988,18015,0,0,2,Carroll
989,18015,0,0,38,Carroll
990,18015,2,0,22,Carroll
991,18015,2,0,15,Carroll
992,18015,3,0,10,Carroll
993,18015,0,0,21,Carroll
994,18015,3,0,11,Carroll
995,18015,1,0,7,Carroll
996,18015,0,0,9,Carroll
997,18015,1,0,19,Carroll
998,18015,0,0,12,Carroll
999,18015,0,0,12,Carroll
1000,18015,2,0,18,Carroll
1001,18015,0,0,9,Carroll
1002,18015,0,0,6,Carroll
1003,18015,0,0,25,Carroll
1004,18015,0,0,10,Carroll
1005,18015,1,0,19,Carroll
1006,18015,1,0,23,Carroll
1007,18015,1,0,23,Carroll
1008,18015,0,0,3,Carroll
1009,18015,0,0,3,Carroll
1010,18015,0,0,30,Carroll
1011,18015,1,0,17,Carroll
1012,18015,1,0,12,Carroll
1013,18015,1,0,10,Carroll
1014,18015,0,0,20,Carroll
1015,18015,1,0,6,Carroll
1016,18015,2,0,2,Carroll
1017,18015,1,0,28,Carroll
1018,18015,0,0,29,Carroll
1019,18015,1,0,33,Carroll
1020,18015,0,0,73,Carroll
1021,18015,0,0,20,Carroll
1022,18015,0,0,7,Carroll
1023,18015,0,0,2,Carroll
1024,18015,0,0,29,Carroll
1025,18015,0,0,9,Carroll
1026,18015,1,0,17,Carroll
1027,18015,2,0,9,Carroll
1028,18015,1,0,74,Carroll
1029,18015,0,0,9,Carroll
1030,18015,0,0,5,Carroll
1031,18015,1,0,31,Carroll
1032,18015,1,0,13,Carroll
1033,18015,0,0,8,Carroll
1034,18015,1,0,25,Carroll
1035,18015,0,0,8,Carroll
1036,18015,1,0,7,Carroll
1037,18015,0,0,5,Carroll
1038,18015,0,0,21,Carroll
1039,18015,0,0,0,Carroll
1040,18015,1,0,0,Carroll
1041,18017,0,0,0,Cass
1042,18017,0,0,0,Cass
1043,18017,0,0,0,Cass
1044,18017,0,0,0,Cass
1045,18017,0,0,0,Cass
1046,18017,0,0,0,Cass
1047,18017,0,0,0,Cass
1048,18017,0,0,0,Cass
1049,18017,0,0,0,Cass
1050,18017,0,0,0,Cass
1051,18017,0,0,0,Cass
1052,18017,0,0,0,Cass
1053,18017,0,0,0,Cass
1054,18017,0,0,0,Cass
